id,period,timestamp,minute,second,possession,duration,location,under_pressure,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,player.id,player.name,position.id,position.name,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.one_on_one,shot.aerial_won,shot.technique.id,shot.technique.name,shot.outcome.id,shot.outcome.name,shot.type.id,shot.type.name,shot.body_part.id,shot.body_part.name,match_id,competition_id,season_id,shot.open_goal,shot.first_time,shot.redirect,shot.deflected,shot.saved_to_post,location.x,location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z
b20d5df4-6c96-4801-bd59-2ac6ca90aa5b,1,01:01.4,1,1,4,0.818259,"c(103, 57)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4643,Georgia Stanway,15,Left Center Midfield,0.025724055,"c(119, 43.6, 1)",NA,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,103,57,119,43.6,1
eb59c3f1-e28b-4f57-9fe8-0aae82c5ecf6,1,04:52.0,4,51,15,0.561653,"c(110, 49)",NA,16,Shot,971,Chelsea FCW,1,Regular Play,971,Chelsea FCW,4659,Ramona Bachmann,23,Center Forward,0.05796788,"c(113, 46)",e5da994b-308f-44dc-8589-1a81500be3cf,NA,NA,93,Normal,96,Blocked,87,Open Play,37,Head,19714,37,4,NA,NA,NA,NA,NA,110,49,113,46,NA
c39ca2dd-e11b-48a9-b350-84e7fb64c751,1,05:56.7,5,56,17,1.348743,"c(106, 53)",TRUE,16,Shot,971,Chelsea FCW,4,From Throw In,971,Chelsea FCW,15550,Bethany England,17,Right Wing,0.09034793,"c(119, 34.6, 0.8)",cf60715a-6b44-4ee5-aedc-57782ac123c4,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,106,53,119,34.6,0.8
d27733e6-4a00-425b-b223-a116ea4a1576,1,18:37.4,18,37,42,0.669093,"c(107, 54)",NA,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,15547,Melissa Lawley,22,Right Center Forward,0.051301014,"c(112, 52)",76bc3d1e-1d56-45c6-bfbe-811d351a5065,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,107,54,112,52,NA
e5f946f8-2da2-4d04-a76a-e53b7291f410,1,18:47.0,18,47,42,1.399145,"c(113, 38)",NA,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,17524,Jennifer Beattie,5,Left Center Back,0.15088308,"c(119, 42.4, 2)",da0e6b62-7ac1-46a2-b681-0e35277cbd62,NA,NA,93,Normal,100,Saved,87,Open Play,37,Head,19714,37,4,NA,NA,NA,NA,NA,113,38,119,42.4,2
79efaf3c-b8b0-4a0c-bde0-58add103a5f1,1,22:11.0,22,11,51,1.330726,"c(100, 57)",NA,16,Shot,971,Chelsea FCW,1,Regular Play,971,Chelsea FCW,15550,Bethany England,17,Right Wing,0.021233583,"c(118, 43, 2.3)",45d0a190-ed32-4dea-8cde-eaa7d1dd355e,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19714,37,4,NA,NA,NA,NA,NA,100,57,118,43,2.3
966c10d4-1bff-43c8-9897-1c6bbeca7bbc,1,24:23.0,24,22,58,1.002941,"c(106, 35)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4654,Nikita Parris,23,Center Forward,0.1496284,"c(120, 34.8, 2.3)",f118a083-59c2-4143-9a9d-ab7de58fd30e,NA,NA,93,Normal,98,Off T,87,Open Play,38,Left Foot,19714,37,4,NA,NA,NA,NA,NA,106,35,120,34.8,2.3
e434c006-2121-4f63-ab5a-b5d19cf75560,1,33:29.7,33,29,75,1.870228,"c(93, 33)",NA,16,Shot,971,Chelsea FCW,3,From Free Kick,971,Chelsea FCW,15553,Karen Julia Carney,21,Left Wing,0.05249112,"c(120, 40.9, 3.8)",NA,NA,NA,93,Normal,98,Off T,62,Free Kick,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,93,33,120,40.9,3.8
0047b26b-5f8d-4012-9650-6234463fd4f1,1,35:28.4,35,28,82,0.677774,"c(105, 56)",NA,16,Shot,746,Manchester City WFC,6,From Counter,746,Manchester City WFC,15547,Melissa Lawley,22,Right Center Forward,0.026745345,"c(120, 41.9, 2.3)",7c280c07-4fcf-43c3-9ccd-da5590b6aa43,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,105,56,120,41.9,2.3
d5777267-35cc-495c-a9b4-a8e01035bd4b,1,35:56.2,35,56,85,2.236992,"c(96, 30)",NA,16,Shot,971,Chelsea FCW,1,Regular Play,971,Chelsea FCW,10395,Maren Nævdal Mjelde,11,Left Defensive Midfield,0.03859789,"c(118, 36.2, 0.5)",fa7113cb-4d00-4e54-bd23-036e7a8db5c9,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,96,30,118,36.2,0.5
0760b97d-6bcb-4244-a8c5-b93e85de8aa7,1,39:15.0,39,15,93,1.162707,"c(110, 22)",NA,16,Shot,971,Chelsea FCW,6,From Counter,971,Chelsea FCW,15553,Karen Julia Carney,21,Left Wing,0.027791254,"c(119, 45, 3.8)",c4ad76c6-1689-4c6b-9ce1-09b3c171436b,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,110,22,119,45,3.8
553acc2d-1aa1-44b9-8ec0-766c45e6bc64,1,40:07.2,40,7,95,1.021702,"c(112, 29)",NA,16,Shot,971,Chelsea FCW,4,From Throw In,971,Chelsea FCW,4647,So-yun Ji,19,Center Attacking Midfield,0.28239134,"c(115, 31)",4c53722f-e4a0-4e95-b642-4df36f73597e,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,112,29,115,31,NA
c9708f28-47e7-4f3c-a7e6-75537f995408,1,45:12.5,45,12,104,1.778398,"c(102, 22)",NA,16,Shot,971,Chelsea FCW,4,From Throw In,971,Chelsea FCW,4659,Ramona Bachmann,23,Center Forward,0.017043233,"c(119, 43.2, 1.5)",25830ec7-4981-474e-b31c-f64e0ebee853,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,102,22,119,43.2,1.5
f35b9a3e-5fb0-4a84-8254-7bfe5d428e26,2,01:23.9,46,23,120,1.061399,"c(99, 52)",NA,16,Shot,971,Chelsea FCW,4,From Throw In,746,Manchester City WFC,4643,Georgia Stanway,15,Left Center Midfield,0.06881666,"c(119, 43.4, 3.9)",NA,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,99,52,119,43.4,3.9
620f2a49-54c7-4bac-86e6-97c4560e7301,2,08:16.0,53,15,139,0.888854,"c(111, 44)",NA,16,Shot,746,Manchester City WFC,3,From Free Kick,746,Manchester City WFC,10185,Stephanie Houghton,3,Right Center Back,0.07241089,"c(120, 46, 2.1)",abbd320d-287c-4263-915f-605904d440cc,NA,NA,93,Normal,98,Off T,87,Open Play,37,Head,19714,37,4,NA,NA,NA,NA,NA,111,44,120,46,2.1
c2a3d6d9-64a4-42d4-b588-66193c7bdc9c,2,10:21.7,55,21,143,1.395036,"c(107, 32)",TRUE,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,10185,Stephanie Houghton,3,Right Center Back,0.022742294,"c(119, 34.2, 0.5)",a0fdbd2e-a3ea-4b5b-ab02-0bb17ec45e6c,NA,TRUE,90,Diving Header,98,Off T,87,Open Play,37,Head,19714,37,4,NA,NA,NA,NA,NA,107,32,119,34.2,0.5
784b4e3e-2906-44c9-ba2e-5d6b6af33f99,2,14:07.8,59,7,153,1.380018,"c(107, 11)",NA,16,Shot,746,Manchester City WFC,3,From Free Kick,746,Manchester City WFC,10185,Stephanie Houghton,3,Right Center Back,0.10537351,"c(119, 46, 3.8)",NA,NA,NA,93,Normal,98,Off T,62,Free Kick,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,107,11,119,46,3.8
c533f49c-966c-45fe-b130-1a68f527842b,2,16:02.5,61,2,159,0.660538,"c(108, 25)",NA,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,15547,Melissa Lawley,22,Right Center Forward,0.042946085,"c(116, 35)",ff5d6984-7e44-4856-b886-2829bf722a3d,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,108,25,116,35,NA
2d111146-34a0-4e6c-9c12-748d878594f5,2,16:28.8,61,28,160,0.567175,"c(105, 49)",TRUE,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,10185,Stephanie Houghton,3,Right Center Back,0.017006332,"c(110, 42)",26c75cc5-d45f-46d2-be73-9d66075327f4,NA,TRUE,90,Diving Header,96,Blocked,87,Open Play,37,Head,19714,37,4,NA,NA,NA,NA,NA,105,49,110,42,NA
3271c722-5309-4aff-beec-8e2a16779d95,2,16:58.3,61,58,161,1.285325,"c(110, 46)",NA,16,Shot,971,Chelsea FCW,6,From Counter,971,Chelsea FCW,4659,Ramona Bachmann,23,Center Forward,0.10386328,"c(120, 33.5, 0.2)",b46cf91d-f46a-4c3e-b4ec-bf3ff3ebf66a,NA,NA,89,Backheel,98,Off T,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,110,46,120,33.5,0.2
d839b646-3d46-4272-a19c-0696a4be3d1c,2,18:10.2,63,10,163,1.351734,"c(115, 55)",NA,16,Shot,746,Manchester City WFC,3,From Free Kick,746,Manchester City WFC,4654,Nikita Parris,24,Left Center Forward,0.021920163,"c(119, 38.1, 4.3)",0050b400-c188-4292-9fd8-c83868030810,TRUE,NA,91,Half Volley,98,Off T,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,115,55,119,38.1,4.3
2a621cec-fbee-484c-8289-91c7e48e396c,2,20:50.8,65,50,170,1.055251,"c(116, 27)",NA,16,Shot,971,Chelsea FCW,2,From Corner,971,Chelsea FCW,4659,Ramona Bachmann,23,Center Forward,0.029149057,"c(119, 36.6, 0.2)",ba50433c-f4ab-482f-a574-d08230c1e374,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19714,37,4,NA,NA,NA,NA,NA,116,27,119,36.6,0.2
25585549-1135-4cbe-a2ef-8c2f0b9910bf,2,24:51.4,69,51,179,0.55041,"c(99, 47)",NA,16,Shot,971,Chelsea FCW,1,Regular Play,971,Chelsea FCW,4647,So-yun Ji,19,Center Attacking Midfield,0.044527948,"c(103, 48)",66e457b7-f416-4cd9-bb8f-49eea7534e35,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,99,47,103,48,NA
587fc65e-2e69-4551-a949-89dddca08bed,2,25:08.1,70,8,180,2.140323,"c(96, 22)",NA,16,Shot,746,Manchester City WFC,6,From Counter,746,Manchester City WFC,4650,Nadia Nadim,23,Center Forward,0.020684194,"c(120, 46.1, 2)",9435d7fb-5fef-409d-9a44-8c42539816ff,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,96,22,120,46.1,2
03e9d652-b18b-4d98-b1e5-a726f0e8fe6a,2,28:02.3,73,2,188,1.403119,"c(109, 24)",NA,16,Shot,971,Chelsea FCW,1,Regular Play,971,Chelsea FCW,4641,Francesca Kirby,9,Right Defensive Midfield,0.033706784,"c(120, 45.6, 0.5)",2a0ca0c8-3606-46a4-8869-0c172b2d6cd4,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,109,24,120,45.6,0.5
81a701ce-1f9e-4869-b2c4-5d2632de3218,2,29:29.4,74,29,190,0.502165,"c(110, 37)",NA,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,17524,Jennifer Beattie,5,Left Center Back,0.05746001,"c(114, 32)",fce38553-c14d-48bb-a325-4769ba40d333,NA,NA,93,Normal,101,Wayward,87,Open Play,37,Head,19714,37,4,NA,NA,NA,NA,NA,110,37,114,32,NA
e0f343ad-155c-4363-a844-feab3d3857c8,2,29:30.5,74,30,190,0.184881,"c(114, 31)",NA,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,4654,Nikita Parris,24,Left Center Forward,0.09488616,"c(116, 36)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,114,31,116,36,NA
5d737797-3030-40e4-86b3-49cfcfe57dbf,2,29:33.9,74,33,190,0.495975,"c(111, 25)",NA,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,4654,Nikita Parris,24,Left Center Forward,0.028813882,"c(112, 29)",NA,NA,NA,95,Volley,96,Blocked,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,111,25,112,29,NA
52fc728b-9894-4518-875d-305f2c66de3f,2,38:43.8,83,43,209,1.462389,"c(98, 48)",NA,16,Shot,971,Chelsea FCW,1,Regular Play,971,Chelsea FCW,4638,Drew Spence,12,Right Midfield,0.051173788,"c(120, 43.2, 0.3)",dd4de5bb-077a-4052-a840-f5f27d775d21,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,98,48,120,43.2,0.3
3debdd63-ec16-4922-a88a-31cebbde6427,2,45:21.4,90,21,221,1.527016,"c(102, 26)",NA,16,Shot,971,Chelsea FCW,1,Regular Play,971,Chelsea FCW,4660,Erin Cuthbert,15,Left Center Midfield,0.031677134,"c(119, 39.9, 1.5)",ae0644cb-4b2d-4243-8810-f720689f5556,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,102,26,119,39.9,1.5
71a089de-2fcc-46a7-96e4-d470da0037d3,2,49:25.6,94,25,226,0.438644,"c(104, 41)",NA,16,Shot,971,Chelsea FCW,3,From Free Kick,971,Chelsea FCW,4638,Drew Spence,12,Right Midfield,0.06831287,"c(108, 41)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19714,37,4,NA,NA,NA,NA,NA,104,41,108,41,NA
709648da-6825-4d4b-9ba1-e1eb62473356,1,20:22.9,20,22,54,1.424794,"c(103, 49)",NA,16,Shot,973,Bristol City WFC,4,From Throw In,973,Bristol City WFC,16388,Ella Rutherford,16,Left Midfield,0.026864002,"c(114, 41)",9e451358-7906-4254-ac70-ed275e86b719,NA,NA,94,Overhead Kick,101,Wayward,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,103,49,114,41,NA
4251dc19-be28-4d98-a3d0-23e90debbfdc,1,25:52.4,25,52,66,1.451268,"c(102, 50)",NA,16,Shot,973,Bristol City WFC,1,Regular Play,973,Bristol City WFC,16390,Juliette Kemppi,24,Left Center Forward,0.04208169,"c(118, 40.3, 1.1)",aa89e5e0-0ee5-4609-a016-331a0f900ec3,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19715,37,4,NA,NA,NA,NA,NA,102,50,118,40.3,1.1
d771b1d3-029d-43ca-81d3-71ce9ff13f83,1,29:25.8,29,25,77,4.064928,"c(105, 24)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,973,Bristol City WFC,16388,Ella Rutherford,16,Left Midfield,0.064281024,"c(118, 61)",NA,TRUE,NA,93,Normal,101,Wayward,87,Open Play,38,Left Foot,19715,37,4,NA,NA,NA,NA,NA,105,24,118,61,NA
05df0938-5e2b-4a04-939b-e9ea1803122c,1,35:12.4,35,12,87,1.081896,"c(110, 33)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16400,Kayleigh Green,23,Center Forward,0.09960703,"c(119, 42.4, 0.9)",b9e28720-f6a5-4162-9580-f1422b81cb2d,TRUE,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,110,33,119,42.4,0.9
07bb34c0-cc87-4cda-99a6-eac67d647580,1,38:52.9,38,52,98,2.686358,"c(91, 37)",NA,16,Shot,973,Bristol City WFC,4,From Throw In,973,Bristol City WFC,16386,Lucy Graham,22,Right Center Forward,0.019218389,"c(120, 38.7, 3.9)",NA,NA,NA,93,Normal,98,Off T,87,Open Play,38,Left Foot,19715,37,4,NA,NA,NA,NA,NA,91,37,120,38.7,3.9
97c149c6-4478-415f-a6d2-232bb3e67368,2,02:27.8,47,27,119,0.722281,"c(114, 49)",NA,16,Shot,973,Bristol City WFC,3,From Free Kick,973,Bristol City WFC,16383,Danique Kerkdijk,3,Right Center Back,0.08029629,"c(119, 36.4, 4)",51d706c1-bdb7-4606-82a8-08f958affc37,NA,NA,95,Volley,98,Off T,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,114,49,119,36.4,4
e99cd237-8512-4dac-ac3c-28506f738f73,2,06:24.3,51,24,127,0.0645,"c(110, 50)",NA,16,Shot,965,Brighton & Hove Albion WFC,3,From Free Kick,965,Brighton & Hove Albion WFC,16399,Kate Natkiel,17,Right Wing,0.034033284,"c(111, 49)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,110,50,111,49,NA
1a7ec14d-ab96-4e81-91ec-422738db5b2d,2,07:47.6,52,47,131,0.6319,"c(112, 47)",NA,16,Shot,965,Brighton & Hove Albion WFC,4,From Throw In,965,Brighton & Hove Albion WFC,20035,Bethan Roe,2,Right Back,0.25554186,"c(117, 37.6, 1.2)",67aa1c1b-6522-454c-9173-e19b9aaaf6da,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19715,37,4,NA,NA,NA,NA,NA,112,47,117,37.6,1.2
4c1a04a1-ff39-4f55-9623-7ac4aaf63676,2,08:44.4,53,44,132,0.803495,"c(111, 38)",NA,16,Shot,965,Brighton & Hove Albion WFC,2,From Corner,965,Brighton & Hove Albion WFC,16394,Laura Rafferty,5,Left Center Back,0.14776486,"c(120, 41.5, 3.7)",5ecb02de-e8ad-48b6-bd38-99aeabb5c030,NA,NA,91,Half Volley,98,Off T,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,111,38,120,41.5,3.7
4fec51fe-bfe1-4d32-8b15-9fcfdbf0d32c,2,12:10.6,57,10,141,1.774429,"c(111, 38)",NA,16,Shot,965,Brighton & Hove Albion WFC,4,From Throw In,965,Brighton & Hove Albion WFC,16400,Kayleigh Green,23,Center Forward,0.1264098,"c(120, 35.2, 0.9)",286dec38-bc3f-4f86-b128-741b43ca5222,NA,NA,93,Normal,98,Off T,87,Open Play,37,Head,19715,37,4,NA,NA,NA,NA,NA,111,38,120,35.2,0.9
cf7df504-fea5-4aab-9ae0-ef1b97725254,2,25:01.5,70,1,175,3.01293,"c(87, 35)",NA,16,Shot,973,Bristol City WFC,4,From Throw In,973,Bristol City WFC,16386,Lucy Graham,22,Right Center Forward,0.035525024,"c(119, 38.7, 2)",NA,NA,NA,92,Lob,97,Goal,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,87,35,119,38.7,2
7f306365-6951-4a45-96e2-8782e39641f0,2,32:03.3,77,3,191,0.0966,"c(109, 59)",NA,16,Shot,973,Bristol City WFC,7,From Goal Kick,973,Bristol City WFC,16384,Carla Humphrey,13,Right Center Midfield,0.020208197,"c(110, 58)",39cb0f92-c045-4415-ac54-8bf57afad076,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,109,59,110,58,NA
f8ab8cbc-f504-4ff4-a628-4cd2ea84bbbc,2,46:51.1,91,51,225,3.300267,"c(68, 75)",NA,16,Shot,973,Bristol City WFC,1,Regular Play,973,Bristol City WFC,16386,Lucy Graham,22,Right Center Forward,0.038702562,"c(119, 36.4, 1.6)",NA,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19715,37,4,NA,NA,NA,NA,NA,68,75,119,36.4,1.6
baf33b48-a53d-475f-a9b9-80d65885eca9,1,02:04.3,2,4,7,1.5509,"c(91, 55)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,10251,Fara Williams,15,Left Center Midfield,0.014178629,"c(120, 45.8, 1.3)",daf46bb8-5098-40c0-acd4-c29b19cbb782,NA,NA,91,Half Volley,98,Off T,87,Open Play,38,Left Foot,19716,37,4,NA,NA,NA,NA,NA,91,55,120,45.8,1.3
f0b5ba5b-141b-443a-8343-ac89dd2cacc8,1,04:14.3,4,14,11,1.3171,"c(111, 35)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,15721,Gemma Suzanne Davison,22,Right Center Forward,0.20876576,"c(120, 39.9, 1.8)",86f6bece-3685-4461-9bff-32a8e9fbba7b,TRUE,NA,92,Lob,97,Goal,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,111,35,120,39.9,1.8
473ee70b-8460-49e5-963e-773f9b59fb8c,1,07:28.6,7,28,17,1.5387,"c(110, 30)",TRUE,16,Shot,970,Yeovil Town LFC,4,From Throw In,970,Yeovil Town LFC,15714,Anne-Marie Heatherson,17,Right Wing,0.019219216,"c(118, 38.5, 0.8)",c5fd9d21-bf71-48f7-9a1e-a6a5e6c4c8f9,NA,TRUE,93,Normal,100,Saved,87,Open Play,37,Head,19716,37,4,NA,NA,NA,NA,NA,110,30,118,38.5,0.8
b374f4ee-1601-4e45-ad24-622d49f53d8d,1,09:14.5,9,14,26,1.8349,"c(110, 41)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,15723,Brooke Chaplen,24,Left Center Forward,0.060402505,"c(120, 45.8, 3.8)",cb68122e-add3-418b-bce9-ad5f6e8d9ae5,NA,NA,93,Normal,98,Off T,87,Open Play,37,Head,19716,37,4,NA,NA,NA,NA,NA,110,41,120,45.8,3.8
dc608d99-7ec8-45b8-8dbb-a927954f8ad6,1,10:31.2,10,31,30,1.1643,"c(104, 54)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,10251,Fara Williams,15,Left Center Midfield,0.036174923,"c(120, 37, 2.2)",NA,NA,NA,93,Normal,97,Goal,87,Open Play,38,Left Foot,19716,37,4,NA,NA,NA,NA,NA,104,54,120,37,2.2
df4ce3d5-1198-449a-a0fe-28cb2b75739c,1,24:42.6,24,42,56,0.7072,"c(116, 56)",NA,16,Shot,974,Reading WFC,4,From Throw In,974,Reading WFC,15723,Brooke Chaplen,24,Left Center Forward,0.24553101,"c(120, 45.4, 1.2)",57e80683-d43f-410d-936b-edb64b69ff68,TRUE,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,116,56,120,45.4,1.2
1e808b25-fc51-4a04-9352-ef8af6905392,1,26:39.6,26,39,59,1.7312,"c(96, 28)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,15724,Mayumi Pacheco,6,Left Back,0.025184974,"c(120, 37.6, 3.6)",134b2b9d-72a2-4630-9d39-dd99ffb7a33d,NA,NA,93,Normal,98,Off T,87,Open Play,38,Left Foot,19716,37,4,NA,NA,NA,NA,NA,96,28,120,37.6,3.6
441d1d50-57b8-4417-8248-1dca125b9787,1,28:11.0,28,10,63,1.0696,"c(102, 54)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,15725,Natasha Harding,2,Right Back,0.049206384,"c(120, 44.4, 3.4)",93a8117f-c538-4737-ae95-5b8dd5969b20,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,102,54,120,44.4,3.4
ae8effd0-5c53-4625-a3a2-cb5cc61a950c,1,29:13.4,29,13,66,0.2394,"c(112, 24)",NA,16,Shot,970,Yeovil Town LFC,1,Regular Play,970,Yeovil Town LFC,15718,Olivia Fergusson,23,Center Forward,0.09175583,"c(114, 36.6, 0.2)",b0f1ae0c-8a64-4a43-967d-d73f0af16c5a,TRUE,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,112,24,114,36.6,0.2
50ad2743-48b7-4c84-8a30-9958c1dbefb5,1,29:50.1,29,50,67,0.5165,"c(92, 46)",NA,16,Shot,970,Yeovil Town LFC,2,From Corner,970,Yeovil Town LFC,15710,Megan Alexander,6,Left Back,0.016230326,"c(100, 42)",94111a27-790c-42ad-a137-045698f2024b,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19716,37,4,NA,NA,NA,NA,NA,92,46,100,42,NA
3d615f90-781e-4bbe-8879-dbda0950beae,1,43:22.9,43,22,88,1.6105,"c(91, 37)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,15723,Brooke Chaplen,24,Left Center Forward,0.018044809,"c(120, 36.6, 4.5)",edbe2228-de92-4c51-9c45-f18641b42c0f,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,91,37,120,36.6,4.5
d325423d-c881-492e-a928-5a116f404473,1,44:56.0,44,55,91,0.8367,"c(95, 46)",NA,16,Shot,974,Reading WFC,2,From Corner,974,Reading WFC,15725,Natasha Harding,2,Right Back,0.026091976,"c(112, 45)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,95,46,112,45,NA
61e494c2-7d79-4fc6-84cf-3cc3eed41d73,1,44:59.3,44,59,91,2.743,"c(93, 34)",NA,16,Shot,974,Reading WFC,2,From Corner,974,Reading WFC,15720,Sophie Howard,13,Right Center Midfield,0.012549612,"c(120, 46.5, 0.5)",NA,NA,NA,95,Volley,98,Off T,87,Open Play,40,Right Foot,19716,37,4,NA,TRUE,NA,NA,NA,93,34,120,46.5,0.5
23e27676-4fc8-4086-9dbe-a6709768cb1c,1,47:45.6,47,45,98,1.0389,"c(102, 27)",NA,16,Shot,974,Reading WFC,2,From Corner,974,Reading WFC,10251,Fara Williams,15,Left Center Midfield,0.03553362,"c(119, 44, 1)",NA,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,102,27,119,44,1
517ad635-9028-4114-be42-d899d846c30d,2,00:42.9,45,42,101,0.799,"c(115, 40)",NA,16,Shot,970,Yeovil Town LFC,3,From Free Kick,970,Yeovil Town LFC,15718,Olivia Fergusson,23,Center Forward,0.7046227,"c(119, 39)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19716,37,4,NA,NA,NA,NA,NA,115,40,119,39,NA
89033b51-6b4b-4a55-8314-890ccfc3da0f,2,01:11.6,46,11,102,1.4405,"c(104, 47)",NA,16,Shot,974,Reading WFC,1,Regular Play,974,Reading WFC,15726,Lauren Bruton,17,Right Wing,0.047961306,"c(119, 38, 4.5)",NA,NA,NA,91,Half Volley,98,Off T,87,Open Play,40,Right Foot,19716,37,4,NA,NA,NA,NA,NA,104,47,119,38,4.5
77a0d9ea-f9dd-4493-9c52-6d630d1d0017,2,04:14.3,49,14,111,0.393701,"c(105, 29)",NA,16,Shot,974,Reading WFC,4,From Throw In,974,Reading WFC,15723,Brooke Chaplen,24,Left Center Forward,0.14572826,"c(107, 31)",b5005e1a-4d0b-4bee-afc2-916e0347a699,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19716,37,4,NA,NA,NA,NA,NA,105,29,107,31,NA
